,date,volatility,polarity
0,2022-01-31,24.83,0.20054868032242487
1,2022-02-01,21.959999,0.36228527667255844
2,2022-02-02,22.09,0.07862205962048818
3,2022-02-03,24.35,0.17855608690831248
4,2022-02-04,23.219999,0.12511463502550169
5,2022-02-07,22.860001,0.2299810236752072
6,2022-02-08,21.440001,0.11480395480786856
7,2022-02-09,19.959999,0.27562616224843556
8,2022-02-10,23.91,0.1638787821696298
9,2022-02-11,27.360001,0.14296263480214982
10,2022-02-14,28.33,0.1627798668779337
11,2022-02-15,25.700001,0.2793722350404689
12,2022-02-16,24.290001,0.19067163219398414
13,2022-02-17,28.110001,0.10518095761242827
14,2022-02-18,27.75,0.1484489896504251
15,2022-02-22,28.809999,0.24796352556102785
16,2022-02-23,31.02,0.10243187754733195
17,2022-02-24,30.32,0.19487080656949973
18,2022-02-25,27.59,0.17660136156736925
19,2022-02-28,30.15,0.17958287534569126
20,2022-03-01,33.32,0.11049612483901212
21,2022-03-02,30.74,0.17599918469162942
22,2022-03-03,30.48,0.18189219128029313
23,2022-03-04,31.98,-0.03893793969694721
24,2022-03-07,36.450001,0.042426602912954844
25,2022-03-08,35.130001,0.39221097151733764
26,2022-03-09,32.450001,-0.06079131286294503
27,2022-03-10,30.23,0.2822548383076105
28,2022-03-11,30.75,0.26754250913506955
29,2022-03-14,31.77,0.28201295531198295
30,2022-03-15,29.83,0.23388648911024848
31,2022-03-16,26.67,0.30235023132483413
32,2022-03-17,25.67,0.3194052158362417
33,2022-03-18,23.870001,0.2504815319757323
34,2022-03-21,23.530001,0.22396668544962803
35,2022-03-22,22.940001,0.34100916456429636
36,2022-03-23,23.57,0.22563873843149504
37,2022-03-24,21.67,0.30218239071485986
38,2022-03-25,20.809999,0.05203736386266784
39,2022-03-28,19.629999,0.3052540371953
40,2022-03-29,18.9,0.2401351124766416
41,2022-03-30,19.33,0.14444282294352198
42,2022-03-31,20.559999,0.19255837716335578
43,2022-04-01,19.629999,0.285970155549399
44,2022-04-04,18.57,0.25786289937229534
45,2022-04-05,21.030001,0.3795368302229781
46,2022-04-06,22.1,0.1161733311095475
47,2022-04-07,21.549999,0.29872156352306867
48,2022-04-08,21.16,0.28822938939967824
49,2022-04-11,24.370001,0.30495989222816705
50,2022-04-12,24.26,0.3562662449169328
51,2022-04-13,21.82,0.2833813357581884
52,2022-04-14,22.700001,0.2910372323934664
53,2022-04-18,22.17,0.19304244391776668
54,2022-04-19,21.370001,0.2867720245727252
55,2022-04-20,20.32,0.48669766711563
56,2022-04-21,22.68,0.1496523541189137
57,2022-04-22,28.209999,0.43519039468301063
58,2022-04-25,27.02,0.21083381954462171
59,2022-04-26,33.52,0.5188517859694756
60,2022-04-27,31.6,0.41692999172716877
61,2022-04-28,29.99,0.43536357473612797
62,2022-04-29,33.400002,0.23856638900821936
