,date,volatility,polarity
0,2022-01-31,24.83,
1,2022-02-01,21.959999,0.3688417617825244
2,2022-02-02,22.09,0.5038076380972917
3,2022-02-03,24.35,0.44964210068035115
4,2022-02-04,23.219999,0.26394680656935593
5,2022-02-07,22.860001,0.31614408817675205
6,2022-02-08,21.440001,0.4230766345515235
7,2022-02-09,19.959999,0.48530350315535054
8,2022-02-10,23.91,0.3618328676902732
9,2022-02-11,27.360001,0.30505325874209455
10,2022-02-14,28.33,0.2761122934086642
11,2022-02-15,25.700001,0.31912680017182393
12,2022-02-16,24.290001,0.3794579971736322
13,2022-02-17,28.110001,0.16018506601567947
14,2022-02-18,27.75,-0.05745330578777623
15,2022-02-22,28.809999,0.1692779342302002
16,2022-02-23,31.02,0.0997732172281591
17,2022-02-24,30.32,0.05070028105307021
18,2022-02-25,27.59,0.13231285218853545
19,2022-02-28,30.15,0.21456033220573476
20,2022-03-01,33.32,0.36955938541715344
21,2022-03-02,30.74,0.28933696000579334
22,2022-03-03,30.48,0.5676688365111823
23,2022-03-04,31.98,0.12493731659416074
24,2022-03-07,36.450001,-0.0031055552240878462
25,2022-03-08,35.130001,0.2899375090703974
26,2022-03-09,32.450001,0.16815151135016104
27,2022-03-10,30.23,0.4078248779164659
28,2022-03-11,30.75,-0.0011904719298033964
29,2022-03-14,31.77,0.27806764984093907
30,2022-03-15,29.83,0.31300701435016953
31,2022-03-16,26.67,0.4093251067004713
32,2022-03-17,25.67,0.14908419941917112
33,2022-03-18,23.870001,0.17279678182192426
34,2022-03-21,23.530001,0.2950835962032476
35,2022-03-22,22.940001,0.497453285886702
36,2022-03-23,23.57,0.3452379171639227
37,2022-03-24,21.67,0.22977674741849388
38,2022-03-25,20.809999,0.2738094181805776
39,2022-03-28,19.629999,-0.12288636977669609
40,2022-03-29,18.9,0.13372007813818207
41,2022-03-30,19.33,0.044505531067225185
42,2022-03-31,20.559999,0.10599081373705091
43,2022-04-01,19.629999,0.04094855581156432
44,2022-04-04,18.57,0.11435782013806084
45,2022-04-05,21.030001,0.06961444759859853
46,2022-04-06,22.1,0.12499992708338281
47,2022-04-07,21.549999,-0.09620981351530138
48,2022-04-08,21.16,0.15908854851911147
49,2022-04-11,24.370001,0.2707357764187924
50,2022-04-12,24.26,0.20721326378669477
51,2022-04-13,21.82,0.2899407660028894
52,2022-04-14,22.700001,0.10026678027048318
53,2022-04-18,22.17,0.1890803271935951
54,2022-04-19,21.370001,0.25841877708620564
55,2022-04-20,20.32,0.04886335911734721
56,2022-04-21,22.68,-0.03256520106731603
57,2022-04-22,28.209999,0.12284873347800122
58,2022-04-25,27.02,0.18137242340695453
59,2022-04-26,33.52,0.11111114109339826
60,2022-04-27,31.6,0.2728394756275538
61,2022-04-28,29.99,0.38888870171970635
62,2022-04-29,33.400002,0.401070946648462
